,Nickname,LikedByAuthor,CommentText,Date,LikesCount,isBaseComment,RepliesCount,RepliesID
1227,Arindam,False,We worship in Coldplay's church all day ❤️,2021-03-01 07:10:10.844582,26,False,0,[]
1228,andrea posella,False,Exactly,2021-03-01 07:10:10.845579,9,False,0,[]
1229,Haila Lopes de Sousa,False,Yep! I wake up with a headache... Now I am better because of this songs! 🥰♥️,2021-03-01 07:10:10.846581,8,False,0,[]
1230,Arindam,False, @Haila Lopes de Sousa  May you have a great day :D,2021-03-01 07:10:10.847549,2,False,0,[]
1231,Juan Carlos Aguilar,False, @andrea posella  p,2021-03-01 07:10:10.849544,1,False,0,[]
1232,Juan Carlos Aguilar,False, @Arindam  p,2021-03-01 07:10:10.850566,1,False,0,[]
1233,Juan Carlos Aguilar,False, @Arindam  0o0ppp,2021-03-01 07:10:10.851539,1,False,0,[]
1234,Juan Carlos Aguilar,False, @Arindam  pppp,2021-03-01 07:10:10.852560,1,False,0,[]
1235,Juan Carlos Aguilar,False, @Arindam  ppppppppppppp0pppp0ppppppppor ppppp0ppppppppppppppp0pppp00p,2021-03-01 07:10:10.853533,1,False,0,[]
1236,Juan Carlos Aguilar,False, @Arindam  pp,2021-03-01 07:10:10.855528,1,False,0,[]
1237,"Die wilden 80ger Hätte, hätte, Fahrradkette",False,Jaaaa,2021-03-01 07:10:11.151419,1,False,0,[]
1238,NosorogGoroson,False,True.,2021-03-01 07:10:11.152388,2,False,0,[]
1239,Jodi Michelle Schoenherr,False,Soon to be eternal...☝😘💝 Soon Come. Coming soon.,2021-03-01 07:10:11.153385,1,False,0,[]
1240,Jasmin Jasmin,False,♥️,2021-03-01 07:10:11.154382,2,False,0,[]
1241,Jana Kotvasíková,False,Beautiful....,2021-03-01 07:10:11.156377,3,False,0,[]
1242,Mike Dwyer,False,✌They are Champions of the World!!!✌,2021-03-01 07:10:11.157375,5,False,0,[]
1243,Angie Mitten,False,Exactly how I felt.,2021-03-01 07:10:11.158372,0,False,0,[]
1244,Meg Gardner,False,It was !  Great concert!,2021-03-01 07:10:11.160367,1,False,0,[]
1245,elena salinas pérez,False,"Es la mejor terapia para mis sentidos COLDPLAY uno de los más grandes y mejores , los amo💖 gracias por compartirnos  su música  soy Elena Salinas  gracias por amar a MÉXICO",2021-03-01 07:10:11.495620,17,True,0,[]
1246,Tammy L,False,Beautiful ! Pulled to Jordan last night.,2021-11-01 07:10:11.497614,0,True,0,[]
1247,Denise Conn,False,Amazing step for Cold Play in the force of World Music!,2021-07-01 07:10:11.499609,0,True,1,[1265]
1248,Julie Nederveen,False,"Everything is excellent with Coldplay especially little apple 🍎🍏, daughter.",2021-06-01 07:10:11.500608,2,True,0,[]
1249,Nicole Aguilar Román,False,"The so called ""music for the soul""💧✨🤍",2021-09-01 07:10:11.502602,1,True,0,[]
1250,Lu lu,False,los amo.,2021-12-01 07:10:11.504566,1,True,0,[]
1251,Jamie Angelo,False,"I so wish I was there to see this live. Amman is one of the most beautiful places I have ever been. Add Coldplay and Chris Martin, man.. that would have been heaven on earth. No joke!",2021-03-01 07:10:11.505592,8,True,0,[]
1252,Ilse Blake,False,"Does is not make you feel a little little bit calmer when there is still this beauty and magic around. And that we who can hear and see this.  As always such wordsmiths, pure, not so cluttered, and what magic for EVERYONE who worked on this huge project. Baie Dankie, I have saved it, may you the Blue Bird of Happiness fly over all of your Heads. You give this to us. We Honour you.",2022-02-01 07:10:11.507560,0,True,0,[]
1253,Massimiliano Siviero,False,che spettacolo !!!!!!!!!!!!,2021-12-01 07:10:11.509554,0,True,0,[]
1254,Peter Møller Hansen,False,Best llive performance ever🎉🎉🎉,2021-06-01 07:10:11.511574,0,True,0,[]
1255,Chris Kath,False,Happy anniversary to Everyday Life!!!! 🌙☀️,2021-12-01 07:10:11.512582,3,True,0,[]
1256,Boyer Christian,False,👍👍👍👍👍👍Génial  merci,2021-06-01 07:10:11.514570,0,True,0,[]
1257,Hoshie,False,Deserves Album of the Year!!!,2021-03-01 07:10:11.515537,22,True,0,[]
1258,Jose Orquin,False,Gracias por darme fuerza Para poder vivir,2021-10-01 07:10:11.517563,1,True,0,[]
1259,OF POP STUDIO OFFICIAL,False,Coldplay sounds warm ♥,2021-07-01 07:10:11.518570,0,True,0,[]
1260,RC,False,"The guitar solo (10:00) in ""Trouble in Town"" is from another dimension.",2021-07-01 07:10:11.520553,0,True,0,[]
1261,Roro GH,False,احب هذا الألبوم لأكثر من سبب و من اهمها ارتباطه باللغة العربية  و انه صوروا بالأردن بلد عربي ❤️ و احب كيف يحبون يوصلون لكل الناس بمختلف اديانهم و جنسياتهم ، الإنسانية اولاً 🥺🤍,2021-07-01 07:10:11.522520,1,True,0,[]
1262,Mr . MOHAMED - ARCHIBALD,False,love jordan im from morocco🇲🇦🇲🇦❤❤🇯🇴🇯🇴,2021-08-01 07:10:11.524515,2,True,0,[]
1263,Mindinha setlist,False,Eu choro toda vez que assisto essa live! Impossível não se emocionar! Obrigada Coldplay por este momento tão lindo e significativo. Obrigada Deus por ter um Chris em nossas vidas! Amo vcs! A melhor banda da minha vida❤,2021-03-01 07:10:11.525512,60,True,0,[]
1264,Albertina Camus,False,I love this,2021-12-01 07:10:11.527507,0,True,0,[]
1265,Christopher Anthony John Martin,False,"Hello Greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:10:11.711424,0,False,0,[]
1266,Tek Tmen,False,"This art touches to my soul different level, mind blowing 🤯",2021-03-01 07:10:12.060249,11,True,0,[]
1267,dominique pondruel,False,ce groupe a des musique magnifique,2021-10-01 07:10:12.062244,0,True,0,[]
1268,mariela mena,False,IS BEAUTIFUL :3,2021-09-01 07:10:12.064263,0,True,0,[]
1269,Daniela Guerrero,False,son los mejores,2021-10-01 07:10:12.066258,0,True,0,[]
1270,Skiller 5,False,"This is my country 😍❤️
Jordan 🇯🇴",2021-09-01 07:10:12.067255,1,True,0,[]
1271,Javiera Araya,False,Con 23 sdg le colocó esta discografía a mi bb y se mueve más que con cualquier otra canción 😅amo Coldplay y creo que el también ❤️,2021-06-01 07:10:12.069259,2,True,1,[1286]
1272,99.9% KAYTRANADA FAN,False,"Whoever is reading this just know: Whatever you're going through, whatever is dragging you down, just know you are bigger than it. It is only temporary and this too shall pass. We will be together again. 🌻",2021-03-01 07:10:12.070247,118,True,4,"[1287, 1288, 1289, 1290]"
1273,Corinne Pistolesi,False,"Je vous adore, une musique pleine d'altruismz.",2021-12-01 07:10:12.072218,0,True,0,[]
1274,Bonnie Bikowski,False,"To my brother Jason,
I love you with all my heart.
I am so proud of the man that you've grown to be.
You are a bright and beautiful beaming light!
With love, your sister, Bonnie.💖🌟🌠",2022-02-16 07:10:12.073215,0,True,0,[]
1275,davaholic,False,I think its great. If not the overall best!😁,2021-06-01 07:10:12.075243,0,True,0,[]
1276,JAYA SAPUTRA CHANNEL,False,"Coldplay bukan hanya sebuah Grub Band,tapi dia lebih dari  comunity yang menjunjung tinggi toleransi Umat Beragama Serta keberagaman.. I Love You Coldplay I,m from indonesia..cintailah kedamaian karna dengan kedamaian hati anda akan menjadi tenang.",2021-10-01 07:10:12.077204,0,True,0,[]
1277,Gabriela Mendina,False,VAMOS COLDPLAY!!!!,2021-06-01 07:10:12.079199,0,True,0,[]
1278,Rogerio Araujo,False,Essa performance merece o GRAMMY. Showwwwww.,2021-03-01 07:10:12.080224,30,True,0,[]
1279,Morrie's world,False,Beautiful,2021-09-01 07:10:12.082219,0,True,0,[]
1280,Chumba Wamba,False,Ont est tous frêres. Bravo et merçi. Merveilleux !!!,2021-11-01 07:10:12.083216,0,True,0,[]
1281,Michael Domingo,False,Wow. Just wow. I am happy crying listening to this.,2021-06-01 07:10:12.085207,0,True,0,[]
1282,Nuno Silvestre,False,"stunning, stunning, stunning, stunning, stunning, stunning, stunning, stunning!!!!",2021-11-01 07:10:12.087209,0,True,0,[]
1283,nancy quinones,False,"I have listened to this concert through out the  pandemic, and it gives me light, hope, happiness, and peace!! Thank you so so much💖",2021-05-01 07:10:12.088198,2,True,0,[]
1284,Sofía Chávez C.,False,"For me Coldplay is like therapy, healing music, that's what it is <3",2021-04-01 07:10:12.090169,10,True,1,[1291]
1285,VehementHam,False,Coldplay really helps me focus.,2021-10-01 07:10:12.092188,1,True,0,[]
1286,Christopher Anthony John Martin,False,"Greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:10:12.283904,0,False,0,[]
1287,Jilianvan,False,Thank you,2021-03-01 07:10:12.470725,2,False,0,[]
1288,Marly_ B,False,❤❤❤,2021-03-01 07:10:12.471721,2,False,0,[]
1289,NosorogGoroson,False,Thank you. I do need to hear this now.,2021-03-01 07:10:12.473716,1,False,0,[]
1290,Jodi Michelle Schoenherr,False,♥♥♥,2021-03-01 07:10:12.474713,0,False,0,[]
1291,Sylvie V,False,I think the same ❤❤❤,2021-04-01 07:10:12.667992,1,False,0,[]
1292,Alanos Vidal,False,Que música forte: Daddy 💚 Uma lágriminha caiu dos meus olhos.,2021-03-01 07:10:13.292676,95,True,3,"[1312, 1313, 1314]"
1293,Noura MEJDOUB,False,C'est beau 👍💓🌹😍🌟,2022-01-01 07:10:13.294697,0,True,0,[]
1294,osuchicago,False,"Jordanian women are just beautiful! Oh yeah, this live session is amazing, haha!",2021-10-01 07:10:13.296693,0,True,0,[]
1295,PaPà Gamer,False,porque esto me hace querer llorar...me vibra el alma... es tan pacifico y a la  vez me sacude.,2021-06-01 07:10:13.297690,0,True,1,[1315]
1296,Silvana Insa,False,¡Coldplay + trabajo = DISFRUTE!!,2021-06-01 07:10:13.299684,0,True,0,[]
1297,Angel Vigueras,False,Lo único malo de este concierto es que tiene fin :(,2021-06-01 07:10:13.301680,5,True,1,[1316]
1298,Shane Nicholson,False,Incredible......life changing,2021-03-01 07:10:13.302680,15,True,0,[]
1299,Lope Bliss,False,Lo amo 🤗🇵🇪,2021-08-01 07:10:13.304673,0,True,0,[]
1300,MARIA MARTA DE LA PEÑA,False,"Tanto los amo, que vuestra música me acompaña en el dolor de tener que eutanasiar a mi perro, basta de sufrimiento!! me acompaño 18 años en la vida!! lo amaré por simpre y nos encontraremos no muy lejos!!",2021-10-01 07:10:13.306672,0,True,0,[]
1301,corkos6,False,Everybody's sleeping. Best alarm clock ever. They should do this every day :),2021-05-01 07:10:13.308657,3,True,0,[]
1302,Dennis Feldman,False,Agree. The great white way for this production.  Songs lend themselves to great stories. Too bad covid has closed our beloved Broadway.  Maybe next year. So soulful it makes me cry.,2022-02-01 07:10:13.309670,0,True,0,[]
1303,Stéphanie Winck Ribeiro de Moura,False,"great, congratulations!",2021-09-01 07:10:13.311653,0,True,0,[]
1304,Junayde,False,Coldplay has the power to give you happy tears. Positivity all the way.,2021-03-01 07:10:13.313649,8,True,0,[]
1305,Sandra Parra F,False,I love you Coldplay.  You are my Mario Benedetti!,2021-07-01 07:10:13.314644,1,True,0,[]
1306,BIG Gaming,False,"For the 1% of people who read this article, I hope you will succeed in your life even more, a great and meaningful music video.❤️😍

You make great videos every day, I always support you❤️",2021-09-01 07:10:13.316640,0,True,0,[]
1307,champs3000,False,This got me through lockdown 🙏,2021-06-01 07:10:13.317637,4,True,0,[]
1308,Sandy Man,False,...and then the world changed. Hope we can get to see bands live again when all this blows over....,2021-08-01 07:10:13.319631,0,True,0,[]
1309,raoul livin king of spain,False,beautiful prestation the concert,2022-01-01 07:10:13.321627,0,True,0,[]
1310,Lior Kolton,False,Coldplay has the most positive fans. The comment sections are like mini therapy,2021-03-01 07:10:13.322595,1300,True,54,"[1317, 1318, 1319, 1320, 1321, 1322, 1323, 1324, 1325, 1326, 1327, 1328, 1329, 1330, 1331, 1332, 1333, 1334, 1335, 1336, 1337, 1338, 1339, 1340, 1341, 1342, 1343, 1344, 1345, 1346, 1347, 1348, 1349, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1359, 1360, 1361, 1362, 1363, 1364, 1365, 1366, 1367, 1368, 1369, 1370]"
1311,Leonardo Esparza,False,I got dumped  and I listen to this everyday. It brings me some kind of peace :’(,2021-07-01 07:10:13.324619,1,True,0,[]
1312,Luciana Incerti Lu,False,e,2021-05-01 07:10:13.515990,0,False,0,[]
1313,Botha Muller,False,"Iets van jou F
Daddy? Nee Jirre Girl is jy Dronkies?",2021-06-01 07:10:13.516980,0,False,0,[]
1314,Tardelli Aguiar,False,essa é foda PQP! que sensibilidade! poucos artistas conseguem transmitir todo esse sentimento em uma musica. Simplesmente uma PEDRADA na nossa cabeça!,2021-06-01 07:10:13.518972,1,False,0,[]
1315,PaPà Gamer,False,"just, Amazing.",2021-06-01 07:10:13.707067,0,False,0,[]
1316,Botha Muller,False,"Nee Jirre, Wat sê jy?",2021-06-01 07:10:13.899516,0,False,0,[]
1317,calidus,False,agreed,2021-03-01 07:10:14.162043,28,False,0,[]
1318,raquel oliveira,False,"Raquel.Brasil,Ay love you😍😍😍😍😍😍",2021-03-01 07:10:14.164038,11,False,0,[]
1319,Kishore Rail World,False,Tats why we have limited but close to heart fans!,2021-03-01 07:10:14.165035,11,False,0,[]
1320,Arindam,False, @Kishore Rail World  ❤️,2021-03-01 07:10:14.167030,5,False,0,[]
1321,Valentina Corcione,False,Agreed,2021-03-01 07:10:14.168027,4,False,0,[]
1322,Oscar Lovcolple,False,totally agreed,2021-03-01 07:10:14.170050,6,False,0,[]
1323,Jenish Modi,False,very well analogy☺️,2021-03-01 07:10:14.172018,4,False,0,[]
1324,Matias Estrada,False,I Coldplay hanno i fan più positivi. La sezione dei commenti è come una mini terapia,2021-03-01 07:10:14.174011,3,False,0,[]
1325,Play,False,Classy comment Lior Kolton,2021-03-01 07:10:14.175009,3,False,0,[]
1326,Fernando Wolf Bona,False,You made me feel really bad for not enjoying it.,2021-03-01 07:10:14.177003,3,False,0,[]
1327,Jeconias Carvalho,False, @calidus  ppp0llllll0p,2021-03-01 07:10:14.521408,0,False,0,[]
1328,Ana Maria Chavez Olortiga,False,Tu voz es un arte me encanta felicidades de reproduccon todo es agradable buen temazooooo,2021-03-01 07:10:14.523373,2,False,0,[]
1329,Lior Kolton,False,Play much appreciated,2021-03-01 07:10:14.524369,1,False,0,[]
1330,A,False,Just like the band itself :),2021-03-01 07:10:14.525398,2,False,0,[]
1331,Maddie Walsh,False,Agreed!! Coldplay fans are the best!!,2021-03-01 07:10:14.527362,2,False,0,[]
1332,Udara De Alwis,False,World's best fandom❤,2021-03-01 07:10:14.528360,3,False,0,[]
1333,Anke H.,False,What you see - Coldplay - is what you get - positivity in the band and the fans ;-),2021-03-01 07:10:14.529388,4,False,0,[]
1334,John Doe,False,try our fanbase :),2021-03-01 07:10:14.530383,1,False,0,[]
1335,Aaron L,False,It's a church for people with heart. It's great!,2021-03-01 07:10:14.531386,1,False,0,[]
1336,Haila Lopes de Sousa,False,Yessss! 🥰,2021-03-01 07:10:14.533375,1,False,0,[]
1337,Haila Lopes de Sousa,False," @Fernando Wolf Bona  so, why not try? 🥰🙃😘",2021-03-01 07:10:14.534378,0,False,0,[]
1338,Fernando Wolf Bona,False, @Haila Lopes de Sousa  I mean I didn't liked it and came to the comment section to check if it was only me,2021-03-01 07:10:14.535377,1,False,0,[]
1339,Haila Lopes de Sousa,False, @Fernando Wolf Bona  sinto muito por você! 😂,2021-03-01 07:10:14.536367,0,False,0,[]
1340,Fernando Wolf Bona,False, @Haila Lopes de Sousa  yep me too. The visual is fantastic!,2021-03-01 07:10:14.537360,2,False,0,[]
1341,durrell dee,False,Amen to that.,2021-03-01 07:10:14.538354,2,False,0,[]
1342,Ttotaeresa Infante davila,False,P Coldplay,2021-03-01 07:10:14.540327,1,False,0,[]
1343,Ttotaeresa Infante davila,False,Cold play,2021-03-01 07:10:14.541324,1,False,0,[]
1344,Aditya Mishra,False,You don't know linking park do you?,2021-03-01 07:10:14.542347,0,False,0,[]
1345,J,False,HAHA ❤️,2021-03-01 07:10:14.544341,1,False,0,[]
1346,Rohaniza Othman,False,0,2021-03-01 07:10:14.545340,0,False,0,[]
1347,Lior Kolton,False," @Aditya Mishra  I do. Not a fan of them myself, personally",2021-03-01 07:10:14.546311,0,False,0,[]
1348,Terman Merman,False,Swedgin !,2021-03-01 07:10:14.547333,1,False,0,[]
1349,Stephanie ♡,False,Word ❤,2021-03-01 07:10:14.548306,1,False,0,[]
1350,GG KAKI LIMA,False,👋,2021-03-01 07:10:14.550301,1,False,0,[]
1351,Soledad Parra,False, @calidus  p,2021-03-01 07:10:14.551313,1,False,0,[]
1352,Flash77,False,"always man, from past to this part, art of peace music",2021-03-01 07:10:14.552319,1,False,0,[]
1353,Everglow 101,False,Amen to that!,2021-03-01 07:10:14.553320,1,False,0,[]
